id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID015109,12.9766167,77.5773178,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL14215,CAR,,"[""WRONG PARKING""]",[112],2024-01-24 03:59:46+00,,2024-01-24 04:14:47.29746+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL14215,CAR,rejected,2024-01-26 03:49:59.898+00
FKID157685,12.9743321,77.5780994,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL15829,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-11-10 05:27:46+00,,2023-11-10 05:28:17.398093+00,FKDEV00349,FKUSR00346,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL15829,PASSENGER AUTO,approved,2023-11-15 00:46:04.735+00
FKID046718,12.9760111,77.5783017,"3rd Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL41842,SCOOTER,,"[""NO PARKING""]",[113],2024-04-02 04:23:46+00,,2024-04-02 04:46:25.484485+00,FKDEV00645,FKUSR00625,3.0,Upparpet,False,BTP044 - Sagar Theatre Junction,,,,,,
FKID215582,12.9762602,77.5763853,"6th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL175121,CAR,,"[""WRONG PARKING""]",[112],2023-12-31 19:51:46+00,,2023-12-31 20:29:37.848522+00,FKDEV00093,FKUSR00094,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL175121,CAR,approved,2024-01-01 00:15:47.832+00
FKID179285,12.977371,77.5764148,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL147843,SCOOTER,,"[""NO PARKING""]",[113],2023-12-12 03:45:46+00,,2023-12-12 03:50:55.229888+00,FKDEV00595,FKUSR00579,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL147843,SCOOTER,approved,2023-12-13 01:05:02.586+00
FKID223744,12.9768016,77.5786071,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL180980,CAR,,"[""NO PARKING""]",[113],2024-01-04 23:56:46+00,,2024-01-04 23:58:48.375274+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL180980,CAR,approved,2024-01-05 22:59:09.664+00
FKID158782,12.9793534,77.5750107,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL131834,CAR,,"[""WRONG PARKING""]",[112],2023-11-13 03:02:46+00,,2023-11-13 06:58:22.266834+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP057 - Anand Rao Junction,,,FKN00GL131834,CAR,approved,2023-11-15 23:13:43.076+00
FKID010658,12.9769175,77.5780553,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL10060,CAR,,"[""WRONG PARKING""]",[112],2024-01-29 09:25:46+00,,2024-01-29 09:43:01.243179+00,FKDEV00093,FKUSR00094,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL10060,CAR,rejected,2024-01-29 21:07:43.461+00
FKID100186,12.9789508,77.5807633,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL39267,SCOOTER,,"[""NO PARKING""]",[113],2024-03-09 20:55:46+00,,2024-03-09 23:58:06.296284+00,FKDEV00098,FKUSR00099,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-03-26 21:37:46.660662+00,,,,
FKID047916,12.9737651,77.5788821,"2nd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL42879,SCOOTER,,"[""NO PARKING""]",[113],2024-02-17 04:19:46+00,,2024-02-17 05:21:14.950353+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,,,,
FKID030549,12.9754875,77.5747567,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL27913,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-07 06:17:46+00,,2024-02-07 07:12:11.155279+00,FKDEV00382,FKUSR00379,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,,,,
FKID038813,12.9789125,77.5809319,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL35202,SCOOTER,,"[""NO PARKING""]",[113],2024-03-31 09:12:46+00,,2024-03-31 09:14:20.164054+00,FKDEV00314,FKUSR00313,3.0,Upparpet,True,BTP058 - Subbanna Junction,,2024-04-19 00:40:08.987585+00,,,,
FKID233611,12.9775195,77.5802958,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL188161,CAR,,"[""NO PARKING""]",[113],2024-01-06 06:27:46+00,,2024-01-06 06:55:32.177025+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL188161,SCOOTER,approved,2024-01-07 01:59:36.11+00
FKID296543,12.9753354,77.5757111,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL138994,CAR,,"[""WRONG PARKING""]",[112],2024-03-14 04:37:46+00,,2024-03-14 05:11:56.833059+00,FKDEV00126,FKUSR00126,3.0,Upparpet,True,BTP040 - Elite Junction,,2024-03-31 20:43:38.169597+00,FKN00GL138994,CAR,approved,2024-04-11 06:23:06.184+00
FKID179479,12.9751712,77.5747838,"Major T Ramachandrappa Road, Subash Nagar, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL18495,SCOOTER,,"[""NO PARKING""]",[113],2023-12-12 05:04:46+00,,2023-12-12 05:05:45.404898+00,FKDEV00098,FKUSR00099,3.0,Upparpet,True,BTP045 - Danvanthri Road Junction,,,FKN00GL18495,SCOOTER,approved,2023-12-12 20:27:12.551+00
FKID043221,12.9742967,77.5783992,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL5490,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-15 03:29:46+00,,2024-02-15 03:35:00.382908+00,FKDEV00382,FKUSR00379,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,,,,
FKID055018,12.9753238,77.5757817,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL48776,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-03 04:12:46+00,,2024-04-03 04:18:57.189796+00,FKDEV00020,FKUSR00020,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID012045,12.9749078,77.5767831,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL11385,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-01-25 06:08:46+00,,2024-01-25 06:32:09.716507+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL11385,PASSENGER AUTO,approved,2024-01-26 23:35:17.986+00
FKID011213,12.9735324,77.5793057,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL10588,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-28 04:38:46+00,,2024-01-28 04:56:49.702111+00,FKDEV00126,FKUSR00126,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL10588,SCOOTER,approved,2024-01-28 23:05:20.095+00
FKID075882,12.9772557,77.5756918,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL65878,CAR,,"[""NO PARKING""]",[113],2024-02-29 03:40:46+00,,2024-02-29 03:52:25.494963+00,FKDEV00240,FKUSR00239,3.0,Upparpet,True,BTP040 - Elite Junction,,,,,,
FKID215225,12.9762799,77.5806073,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL174858,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-12-29 03:21:46+00,,2023-12-29 03:28:33.158505+00,FKDEV00319,FKUSR00318,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL174858,PASSENGER AUTO,rejected,2023-12-30 02:17:34.727+00
FKID199269,12.9772293,77.5763732,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL3349,SCOOTER,,"[""NO PARKING""]",[113],2023-12-23 03:49:46+00,,2023-12-23 03:51:07.959368+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL3349,SCOOTER,approved,2023-12-25 03:49:08.477+00
FKID054004,12.9735092,77.5792905,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL24959,SCOOTER,,"[""WRONG PARKING""]",[112],2024-02-13 04:42:46+00,,2024-02-13 06:14:17.84861+00,FKDEV00236,FKUSR00235,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,,,,
FKID187417,12.9790681,77.5782123,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL153930,CAR,,"[""NO PARKING""]",[113],2023-12-13 19:32:46+00,,2023-12-13 19:48:38.389242+00,FKDEV00027,FKUSR00027,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL153930,CAR,rejected,2023-12-15 01:20:48.276+00
FKID188082,12.9789236,77.5796218,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL154417,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-12-16 00:13:46+00,,2023-12-16 22:29:12.452527+00,FKDEV00181,FKUSR00181,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL154417,MOTOR CYCLE,rejected,2023-12-18 02:27:37.299+00
FKID211148,12.9785906,77.5784202,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL8511,CAR,,"[""WRONG PARKING""]",[112],2023-12-29 19:30:46+00,,2023-12-29 19:38:03.165368+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL8511,CAR,approved,2023-12-29 19:38:43.891+00
FKID164711,12.9763255,77.5773685,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL136275,CAR,,"[""WRONG PARKING""]",[112],2023-11-17 04:22:46+00,,2023-11-17 04:30:10.043528+00,FKDEV00035,FKUSR00035,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL136275,CAR,approved,2023-11-19 00:41:44.365+00
FKID165028,12.9767305,77.5799296,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL136525,CAR,,"[""WRONG PARKING""]",[112],2023-11-18 02:39:46+00,,2023-11-18 04:15:45.658878+00,FKDEV00275,FKUSR00274,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL136525,CAR,approved,2023-11-19 04:25:49.91+00
FKID182625,12.9752513,77.5764599,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL150311,CAR,,"[""WRONG PARKING""]",[112],2023-11-23 03:05:46+00,,2023-11-23 03:18:23.289647+00,FKDEV00275,FKUSR00274,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL150311,CAR,approved,2023-11-23 22:52:59.283+00
FKID168305,12.9770069,77.5771275,"Y Ramachandra Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL53263,CAR,,"[""NO PARKING""]",[113],2023-11-19 21:46:46+00,,2023-11-20 01:06:00.596323+00,FKDEV00236,FKUSR00235,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL53263,CAR,approved,2023-11-20 22:22:14.091+00
FKID245155,12.9774287,77.5782162,"3rd Cross Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL196281,CAR,,"[""NO PARKING""]",[113],2024-01-13 19:21:46+00,,2024-01-13 20:53:24.995468+00,FKDEV00003,FKUSR00003,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL196281,CAR,approved,2024-01-13 22:16:03.736+00
FKID281158,12.9773475,77.5756583,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL221192,SCOOTER,,"[""NO PARKING""]",[113],2023-12-12 00:40:46+00,,2023-12-12 01:59:47.253369+00,FKDEV00126,FKUSR00126,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL221192,SCOOTER,approved,2023-12-12 23:07:05.727+00
FKID271513,12.9759205,77.5773009,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL214659,SCOOTER,,"[""NO PARKING""]",[113],2024-01-25 00:51:46+00,,2024-01-25 00:58:42.129513+00,FKDEV00262,FKUSR00261,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL214659,SCOOTER,approved,2024-01-27 02:44:03.49+00
FKID043145,12.9727801,77.5789784,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL35983,MOTOR CYCLE,,"[""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[112,107]",2024-02-15 03:08:46+00,,2024-02-15 03:11:18.036793+00,FKDEV00787,FKUSR00755,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL35983,MOTOR CYCLE,rejected,2024-02-23 23:37:33.902+00
FKID132080,12.9738837,77.5730517,"Poorniah Chateau Road, Tulasi Thota, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL110114,SCOOTER,,"[""WRONG PARKING""]",[112],2023-12-01 06:05:46+00,,2023-12-01 09:56:19.985261+00,FKDEV00311,FKUSR00310,3.0,Upparpet,True,BTP043 - Upparpet Junction,,,FKN00GL110114,SCOOTER,rejected,2023-12-01 20:13:25.581+00
FKID179456,12.9776158,77.577173,"3rd Cross Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL104159,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-19 22:21:46+00,,2023-12-19 22:23:03.99916+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL104159,MOTOR CYCLE,rejected,2023-12-21 00:53:34.615+00
FKID241140,12.9771029,77.5758273,"Y Ramachandra Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL193288,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-12 20:51:46+00,,2024-01-12 20:53:55.261803+00,FKDEV00339,FKUSR00115,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL193288,SCOOTER,approved,2024-01-17 07:33:47.602+00
FKID219307,12.9761256,77.5764835,"6th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL177798,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-31 01:01:46+00,,2023-12-31 01:03:31.477482+00,FKDEV00193,FKUSR00193,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL177798,MOTOR CYCLE,rejected,2024-01-01 01:06:19.555+00
FKID057308,12.9774967,77.5769933,"3rd Cross Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL24601,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-16 20:16:46+00,,2024-02-16 20:18:06.956339+00,FKDEV00175,FKUSR00175,3.0,Upparpet,True,BTP040 - Elite Junction,,,,,,
FKID260651,12.9768742,77.5785945,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL170630,MAXI-CAB,,"[""NO PARKING""]",[113],2024-01-21 06:30:46+00,,2024-01-21 06:39:08.961604+00,FKDEV00130,FKUSR00130,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL170630,MAXI-CAB,approved,2024-01-22 00:50:47.507+00
FKID227349,12.9761596,77.5779943,"BB Naidu Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL105801,CAR,,"[""NO PARKING""]",[113],2024-01-06 06:24:46+00,,2024-01-06 06:25:54.346271+00,FKDEV00751,FKUSR00724,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL105801,CAR,created1,2024-01-08 01:15:39.172+00
FKID155337,12.9797811,77.5727054,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL129167,CAR,,"[""WRONG PARKING""]",[112],2023-11-11 21:26:46+00,,2023-11-11 21:35:48.81189+00,FKDEV00319,FKUSR00318,3.0,Upparpet,True,BTP057 - Anand Rao Junction,,,FKN00GL129167,CAR,approved,2023-11-14 21:56:27.147+00
FKID193779,12.9780106,77.5765377,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL120352,SCOOTER,,"[""NO PARKING""]",[113],2023-12-19 05:40:46+00,,2023-12-19 06:13:11.102897+00,FKDEV00027,FKUSR00027,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL120352,SCOOTER,rejected,2023-12-19 20:00:46.086+00
FKID219516,12.9745715,77.5785117,"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL177959,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-12-30 01:44:46+00,,2023-12-30 01:51:34.644598+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL177959,PASSENGER AUTO,approved,2024-01-01 02:59:54.413+00
FKID038971,12.9736338,77.5793305,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL35334,CAR,,"[""WRONG PARKING""]",[112],2024-03-31 07:01:46+00,,2024-04-01 03:59:01.574825+00,FKDEV00181,FKUSR00181,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-19 01:35:49.555476+00,,,,
FKID026478,12.9762337,77.5795381,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL24445,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-30 00:44:46+00,,2024-03-30 01:11:01.018675+00,FKDEV00130,FKUSR00130,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-17 00:53:02.170072+00,,,,
FKID147397,12.9727542,77.5788593,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL122786,SCOOTER,,"[""NO PARKING""]",[113],2023-11-12 00:10:46+00,,2023-11-12 00:15:50.554139+00,FKDEV00689,FKUSR00665,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL122786,SCOOTER,approved,2023-11-15 02:37:15.015+00
FKID077498,12.9771392,77.5765105,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL67172,SCOOTER,,"[""NO PARKING""]",[113],2024-02-28 06:05:46+00,,2024-02-28 06:08:31.517065+00,FKDEV00126,FKUSR00126,3.0,Upparpet,True,BTP040 - Elite Junction,,,,,,
FKID158648,12.9769887,77.5771135,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL131718,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-14 05:18:46+00,,2023-11-14 05:29:54.562075+00,FKDEV00035,FKUSR00035,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL131718,PASSENGER AUTO,approved,2023-11-15 21:30:16.095+00
FKID153183,12.977137,77.5764704,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL127425,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-14 05:22:46+00,,2023-11-14 05:32:35.518565+00,FKDEV00035,FKUSR00035,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL127425,SCOOTER,approved,2023-11-15 21:25:38.875+00
FKID016890,12.9785616,77.5785369,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL15869,CAR,,"[""WRONG PARKING""]",[112],2024-01-22 04:04:46+00,,2024-01-22 04:13:59.795012+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL15869,CAR,approved,2024-01-24 01:08:20.618+00
FKID072838,12.9786437,77.5782184,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL63392,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-06 01:45:46+00,,2024-04-06 01:59:22.655906+00,FKDEV00390,FKUSR00027,3.0,Upparpet,False,BTP058 - Subbanna Junction,,,,,,
FKID046667,12.9786554,77.5752035,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL41798,CAR,,"[""WRONG PARKING""]",[112],2024-04-02 21:37:46+00,,2024-04-02 22:21:48.600378+00,FKDEV00241,FKUSR00240,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID182764,12.9734778,77.5799333,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL150213,CAR,,"[""NO PARKING""]",[113],2023-11-23 02:42:46+00,,2023-11-23 02:51:05.958092+00,FKDEV00314,FKUSR00313,3.0,Upparpet,True,BTP038 - Mysore Bank Junction,,,FKN00GL150213,CAR,approved,2023-11-24 00:07:50.316+00
FKID194288,12.974378,77.5781225,"Kempegowda Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL159270,MAXI-CAB,,"[""WRONG PARKING""]",[112],2023-12-19 00:09:46+00,,2023-12-19 00:12:02.92001+00,FKDEV00035,FKUSR00035,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL159270,CAR,approved,2023-12-19 23:06:30.425+00
FKID219909,12.9734997,77.5793254,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL105554,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-01-02 09:46:46+00,,2024-01-02 09:47:45.260656+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL105554,MOTOR CYCLE,rejected,2024-01-02 19:45:18.79+00
FKID252370,12.9740011,77.5786353,"Kempegowda Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL201256,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-01-19 00:23:46+00,,2024-01-19 00:40:56.659045+00,FKDEV00075,FKUSR00075,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL201256,PASSENGER AUTO,approved,2024-01-20 00:39:44.188+00
FKID271239,12.9738075,77.5793485,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL214478,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-01-24 23:39:46+00,,2024-01-24 23:58:49.490602+00,FKDEV00382,FKUSR00379,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL214478,MOTOR CYCLE,approved,2024-01-27 04:41:41.182+00
FKID224888,12.975981,77.577228,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL44860,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-06 06:45:46+00,,2024-01-06 07:05:11.93419+00,FKDEV00320,FKUSR00319,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL44860,SCOOTER,approved,2024-01-06 20:26:26.541+00
FKID143061,12.9770626,77.5764753,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL73560,SCOOTER,,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-11-28 05:50:46+00,,2023-11-28 05:57:08.43294+00,FKDEV00751,FKUSR00724,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL73560,SCOOTER,rejected,2023-12-05 02:33:53.501+00
FKID046980,12.9795894,77.5748398,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL5477,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-16 23:12:46+00,,2024-02-16 23:22:49.685871+00,FKDEV00595,FKUSR00579,3.0,Upparpet,True,BTP057 - Anand Rao Junction,,,,,,
FKID230563,12.9788102,77.5795492,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL113464,MAXI-CAB,,"[""NO PARKING""]",[113],2024-01-08 06:31:46+00,,2024-01-08 21:22:04.018856+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL113464,MAXI-CAB,created1,2024-01-09 09:57:53.993+00
FKID253231,12.9738804,77.5783364,"1st Cross Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL106452,CAR,,"[""NO PARKING""]",[113],2024-01-19 04:10:46+00,,2024-01-19 04:11:25.054782+00,FKDEV01287,FKUSR01231,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,FKN00GL106452,CAR,approved,2024-01-29 03:27:00.298+00
FKID244862,12.9770266,77.5794139,"2nd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL196063,CAR,,"[""NO PARKING""]",[113],2024-03-24 05:18:46+00,,2024-03-24 05:34:58.542084+00,FKDEV00390,FKUSR00027,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-11 00:55:55.716741+00,,,,
